Created At,Text
2021-03-12 22:01:49,"b""Dem biz Tuchel say what's the best position for Harvetz \nAnd he said between 9 and 10\n\nAnd someone is asking that\xe2\x80\xa6 https://t.co/xqOXRbUtYj"""
2021-03-12 21:59:02,"b'RT @DoctourBrown: I want this Hakim Ziyech Back\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2@TTuchelofficial \xf0\x9f\x99\x8f https://t.co/1DpYxlDlPf'"
2021-03-12 21:58:32,"b'@Towfi03 GN g, sweet dreams (Ziyech scoring/assisting against Leeds)'"
2021-03-12 21:56:06,"b'@Oluafc Pepe had the potential lmnl. But he done more than werner or ziyech'"
2021-03-12 21:55:53,"b'@shyamtalks Even if he is fully fit and I would love for him to get an opportunity as I love the player but who doe\xe2\x80\xa6 https://t.co/BDlHk5DsVc'"
2021-03-12 21:47:42,"b'@BvyKook @BvyTae All done with proof https://t.co/sLwwshpzbV'"
2021-03-12 21:44:15,"b'RT @BvyKook: \xe2\x86\xb1 200 #robux giveaway !! \xe2\x86\xb0\n\nfollow me + @BvyTae w notifs\nlike, retweet + comment done\n\n\xe2\x86\xb3 ends in a few hours / days only !! \xe2\x86\xb2'"
2021-03-12 21:41:56,"b""@TheVialliView Do you see him starting or even getting much game time? I mean players like Pulisic and Ziyech aren't getting game time."""
2021-03-12 21:39:01,"b'im convinced Hakim Ziyech walked past my house earlier. why? a fraud walked past that how i knew.'"
2021-03-12 21:35:10,"b'RT @Ahmed91Gooner: Assists this season:\n\nWillian 7\nZiyech 1\nHavertz 2\nPulisic 0 https://t.co/ta54Hhl2X8'"
2021-03-12 21:34:43,"b'@FrankKhalidUK How\xe2\x80\x99s Werner, ziyech and havertz getting on? United are in your head again.'"
2021-03-12 21:33:56,"b'RT @ItsAmmon: \xf0\x9f\xa6\x80 4,500 ROBUX GIVEAWAY! \xf0\x9f\xa6\x80\n      \xf0\x9f\xa6\x80 ENDING 03/13/2021 \xf0\x9f\xa6\x80\n\n\xf0\x9f\x8c\xb4 To enter:\n&gt; Like \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb [+1 Entry]\n&gt; Retweet \xe2\x99\xbb\xef\xb8\x8f [+2 Entries]\n&gt; Follow @I\xe2\x80\xa6'"
2021-03-12 21:33:46,"b""RT @calebrylanYT: \xf0\x9f\xa4\x91 $20 #Robux GC GIVEAWAY \xf0\x9f\xa4\x91\n\xf0\x9f\x95\x90 ENDING 3/13/21 \xf0\x9f\x95\x90\n\n\xe2\xad\x90\xef\xb8\x8f Must follow me \n\xe2\xad\x90\xef\xb8\x8f Retweet this \xf0\x9f\x94\x81\n\xe2\xad\x90\xef\xb8\x8f Like this tweet \xf0\x9f\x91\x8d\n\nThat's it! \xe2\x9c\x85\n\n*\xe2\x80\xa6"""
2021-03-12 21:33:20,"b'@Omar_10430 Yh it depends on the opponents. Not Werner\xe2\x80\x99s biggest fan by any stretch but his pace helps us a lot vs\xe2\x80\xa6 https://t.co/DTKo2ijHVw'"
2021-03-12 21:33:16,"b'RT @ObscurestRBX: 5,000 ROBUX Giveaway! Ends at March 15th, 2021.\n\nTo enter, you must:\n\n1 - Follow @ObscurestRBX.\n2 - Retweet this tweet.\xe2\x80\xa6'"
2021-03-12 21:32:56,"b'RT @VuxRTs: 20k Robux Giveaway! \xf0\x9f\xa5\xb3\n                    \n\xe2\x9c\x85 Follow @VuxxVuxx\n\xe2\x9c\x85 Follow Me\n\xe2\x9d\xa4\xef\xb8\x8f Retweet &amp; Like \n\xf0\x9f\x91\xa4 Tag a friend\n(must do all to ent\xe2\x80\xa6'"
2021-03-12 21:32:22,"b'@hlxgi0128 @AFCTenebrosity @UTDTrey Cry baby that has more goals than havertz ziyech werner pulisic and giroud put together'"
2021-03-12 21:32:16,"b'RT @Ahmed91Gooner: Assists this season:\n\nWillian 7\nZiyech 1\nHavertz 2\nPulisic 0 https://t.co/ta54Hhl2X8'"
2021-03-12 21:32:12,"b'@GoalAnalysis @mckayjohns Can you do the same for Ziyech?'"
2021-03-12 21:30:12,"b'@FrankKhalidUK Wanna talk about ziyech* or havertz?'"
2021-03-12 21:27:06,"b'#ChelseaFC  \nHudson-Odoi Shows Off Pinpoint Accuracy \xf0\x9f\x91\x80 Emerson Nutmegs Ziyech!? \xf0\x9f\xa4\xa3 | C... https://t.co/y3gGaIsda0'"
2021-03-12 21:26:34,"b'@McNobzy @Crossroads_CFC @tolulopenwobodo @RJ_Goodthings @_Olawale_B @NenyeChelsea Play an integral part for Chelse\xe2\x80\xa6 https://t.co/xDTlquccHF'"
2021-03-12 21:25:37,"b'Hudson-Odoi Shows Off Pinpoint Accuracy \xf0\x9f\x91\x80 Emerson Nutmegs Ziyech!? \xf0\x9f\xa4\xa3 | Chelsea Unseen Goals\xc2\xa0Core https://t.co/AFEGWR3Bs1'"
2021-03-12 21:21:56,"b'@McNobzy @Crossroads_CFC @tolulopenwobodo @RJ_Goodthings @_Olawale_B @NenyeChelsea Great article and you made some\xe2\x80\xa6 https://t.co/58ajIeK0Q0'"
2021-03-12 21:17:34,"b'Hudson-Odoi Shows Off Pinpoint Accuracy \xf0\x9f\x91\x80 Emerson Nutmegs Ziyech!? \xf0\x9f\xa4\xa3 | Chelsea Unseen: https://t.co/MrobdTSmEE'"
2021-03-12 21:10:12,"b'@FrankKhalidUK One thing I realized Christian pulisic is never loyal to the Chelsea team,if the news circulating co\xe2\x80\xa6 https://t.co/sjuBjjE0x5'"
2021-03-12 21:09:41,"b'RT @pragidealist29: @ManagerTactical @Gifted__20 He also started Ziyech when reports started coming out about him leaving in the summer.  I\xe2\x80\xa6'"
2021-03-12 21:09:34,"b'@FrankKhalidUK One thing I realized Christian pulisic is never loyal to the Chelsea team,if the news circulating co\xe2\x80\xa6 https://t.co/YVnQDVgEZx'"
2021-03-12 21:09:08,"b'RT @ChessyHour: \xf0\x9f\x9a\xa8New @touchlinefracas \xf0\x9f\x9a\xa8!\n\n\xf0\x9d\x98\xbe\xf0\x9d\x99\x9d\xf0\x9d\x99\x9a\xf0\x9d\x99\xa8\xf0\x9d\x99\xa8\xf0\x9d\x99\xae \xf0\x9d\x99\x83\xf0\x9d\x99\xa4\xf0\x9d\x99\xaa\xf0\x9d\x99\xa7 \xf0\x9f\x92\xa5\n\nEp657 - The Special Tu!\n\nw/ @Daniel_Soff  \n@1Lukewarm_ \n&amp; @Babs98th\n\nFt\n\xf0\x9f\x94\xb5Pulisic,\xe2\x80\xa6'"
2021-03-12 21:07:44,"b'RT @anthony_afc: Assists this season:\n\nWillian      7\xe2\x83\xa3\nHavertz    2\xe2\x83\xa3\nZiyech      1\xe2\x83\xa3\nPulisic      0\xe2\x83\xa3 \xf0\x9f\x98\x82\xf0\x9f\xa4\xa6\n\nJust wanted to say Goodnight to all\xe2\x80\xa6'"
2021-03-12 21:01:05,"b'@hagan_brendan @Phili_Mcc88 @PatrickRenshaw @steveohrourke Havertz, Pulisic &amp; Ziyech = \xc2\xa3160. \n\nWillian = free\n\nFor\xe2\x80\xa6 https://t.co/DY0vdxLIDJ'"
2021-03-12 21:00:54,"b'RT @Ahmed91Gooner: Assists this season:\n\nWillian 7\nZiyech 1\nHavertz 2\nPulisic 0 https://t.co/ta54Hhl2X8'"
2021-03-12 20:58:14,"b'RT @AdzBoogie76: @ExpectedChelsea Ziyech - 5.37 if he played enough minutes'"
2021-03-12 20:56:57,"b'@Blue_Footy You definitely gonna ruin him like you did to Morata, Werner, Havertz, Ziyech and the rest \xf0\x9f\x99\x84\xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa6'"
2021-03-12 20:56:28,"b""RT @LFCHadouken: Ziyech's been horrendous but I hate people force he played in Netherlands narrative. Did you see the guy in UCL? Chelsea w\xe2\x80\xa6"""
2021-03-12 20:51:31,"b""@BikoIntellect It'd useful to breakdown the assists alongside the number of games or minutes they played. Ziyech ha\xe2\x80\xa6 https://t.co/GfQ74IRkYz"""
2021-03-12 20:51:19,"b'Still feel bad for Ziyech, would like us to play a 433 next season, with Kai as a false 9 and ziyech on the rw'"
2021-03-12 20:49:47,"b'@branojr Havertz werner giroud/ziyech vs atletico so rest werner and play pulisic or CHO with mount n havertz..'"
2021-03-12 20:48:52,"b'RT @Ahmed91Gooner: Assists this season:\n\nWillian 7\nZiyech 1\nHavertz 2\nPulisic 0 https://t.co/ta54Hhl2X8'"
2021-03-12 20:45:48,"b'@SW6LionsTV Leave my guy Ziyech alone\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\xad\xf0\x9f\x98\xad'"
2021-03-12 20:42:59,"b'@DauduVictor3 The only players in our team u can call natural wingers are CHO. All others love playing inside. As m\xe2\x80\xa6 https://t.co/2aqx3DtxvS'"
2021-03-12 20:41:51,"b'RT @Ahmed91Gooner: Assists this season:\n\nWillian 7\nZiyech 1\nHavertz 2\nPulisic 0 https://t.co/ta54Hhl2X8'"
2021-03-12 20:33:19,"b'RT @Tosinolowe4: @OliviaBuzaglo @OliviaBuzaglo ... in light of things going on in Chelsea squad right now, why are @cpulisic_10 and ziyech\xe2\x80\xa6'"
2021-03-12 20:31:28,"b'RT @Ahmed91Gooner: Assists this season:\n\nWillian 7\nZiyech 1\nHavertz 2\nPulisic 0 https://t.co/ta54Hhl2X8'"
2021-03-12 20:25:30,"b'RT @ajcfc_: Twitter is actually so fucking reactionary it\xe2\x80\x99s unreal. I guarantee if Ziyech has a good game EVERYONE will be up his ass again.'"
2021-03-12 20:19:46,"b'RT @Ahmed91Gooner: Assists this season:\n\nWillian 7\nZiyech 1\nHavertz 2\nPulisic 0 https://t.co/ta54Hhl2X8'"
2021-03-12 20:18:56,"b'RT @john0_7: This ziyech plays like somebody was downloading mahrez and stopped at 30%.'"
2021-03-12 20:17:30,"b'RT @Itiswinny: Chelsea replaced Willian with Ziyech\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/lEUjY7w9xX'"
2021-03-12 20:02:08,"b'@CFCDANY_ Would like to se Ziyech but might get outrunned by leeds and the pace of the game'"
2021-03-12 20:00:53,"b'RT @UPYOURARSENAL04: Willian has more assist ""7"" than Havertz, Ziyech, Thiago &amp; Van De Beek combine, Those 4 cost 200m and Willian was free\xe2\x80\xa6'"
2021-03-12 19:55:46,"b'@CFCDaily It doesn\xe2\x80\x99t fit the fullbacks or Ziyech or Pulisic or Mount or Zouma'"
2021-03-12 19:53:08,"b""@Ahmed91Gooner So Ziyech assisted Chilwell and Thiago Silva vs Sheffield then assisted Werner again Leeds unless those don't count\xf0\x9f\xa4\x90"""
2021-03-12 19:52:54,"b'RT @ajcfc_: Twitter is actually so fucking reactionary it\xe2\x80\x99s unreal. I guarantee if Ziyech has a good game EVERYONE will be up his ass again.'"
2021-03-12 19:52:12,"b'RT @ajcfc_: Twitter is actually so fucking reactionary it\xe2\x80\x99s unreal. I guarantee if Ziyech has a good game EVERYONE will be up his ass again.'"
2021-03-12 19:52:07,"b'RT @Ahmed91Gooner: Assists this season:\n\nWillian 7\nZiyech 1\nHavertz 2\nPulisic 0 https://t.co/ta54Hhl2X8'"
2021-03-12 19:48:15,"b'@ManagerTactical @Gifted__20 He also started Ziyech when reports started coming out about him leaving in the summer\xe2\x80\xa6 https://t.co/WfMw5L9qga'"
2021-03-12 19:48:03,"b'Twitter is actually so fucking reactionary it\xe2\x80\x99s unreal. I guarantee if Ziyech has a good game EVERYONE will be up his ass again.'"
2021-03-12 19:45:39,"b'Assists this season:\n\nWillian      7\xe2\x83\xa3\nHavertz    2\xe2\x83\xa3\nZiyech      1\xe2\x83\xa3\nPulisic      0\xe2\x83\xa3 \xf0\x9f\x98\x82\xf0\x9f\xa4\xa6\n\nJust wanted to say Goodnight\xe2\x80\xa6 https://t.co/qMt4WXaDe7'"
2021-03-12 19:45:20,"b'RT @Itiswinny: Chelsea replaced Willian with Ziyech\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/lEUjY7w9xX'"
2021-03-12 19:43:56,"b'RT @UPYOURARSENAL04: Willian has more assist ""7"" than Havertz, Ziyech, Thiago &amp; Van De Beek combine, Those 4 cost 200m and Willian was free\xe2\x80\xa6'"
2021-03-12 19:41:58,"b'@ftblsuIIy Willian&gt; Ziyech and we don\xe2\x80\x99t need either imo'"
2021-03-12 19:40:57,"b'What if we signed Ziyech instead of Willian...\n\nhttps://t.co/EixdJ2dL2k'"
2021-03-12 19:38:31,"b'Ziyech doesn\xe2\x80\x99t have a future at Chelsea https://t.co/mMznDvCivc'"
2021-03-12 19:36:32,"b'RT @Ahmed91Gooner: Assists this season:\n\nWillian 7\nZiyech 1\nHavertz 2\nPulisic 0 https://t.co/ta54Hhl2X8'"
2021-03-12 19:36:25,"b'Arsenal fans celebrate winning the Willian has more assists than ziyech trophy https://t.co/4hnCQAm3KM'"
2021-03-12 19:26:52,"b'@Arrizabalager What about Werner ziyech?'"
2021-03-12 19:24:44,"b'RT @Ahmed91Gooner: Assists this season:\n\nWillian 7\nZiyech 1\nHavertz 2\nPulisic 0 https://t.co/ta54Hhl2X8'"
2021-03-12 19:22:54,"b'RT @UPYOURARSENAL04: Willian has more assist ""7"" than Havertz, Ziyech, Thiago &amp; Van De Beek combine, Those 4 cost 200m and Willian was free\xe2\x80\xa6'"
2021-03-12 19:20:24,"b'@jabarzee I wish we can. We need to up to win. Be like Liverpool last season, ruthless nd strong \xf0\x9f\x92\xaa With a misfiring\xe2\x80\xa6 https://t.co/ojDwsh2F5G'"
2021-03-12 19:19:36,"b'@CFCDaily It\xe2\x80\x99s not a myth he hasn\xe2\x80\x99t been given a chance, every other attacking player including players out of form\xe2\x80\xa6 https://t.co/0TigZto70Y'"
2021-03-12 19:15:42,"b'RT @john0_7: This ziyech plays like somebody was downloading mahrez and stopped at 30%.'"
2021-03-12 19:06:17,"b'RT @Ahmed91Gooner: Assists this season:\n\nWillian 7\nZiyech 1\nHavertz 2\nPulisic 0 https://t.co/ta54Hhl2X8'"
2021-03-12 19:04:59,"b'RT @john0_7: This ziyech plays like somebody was downloading mahrez and stopped at 30%.'"
2021-03-12 19:02:01,"b'@Bobbykw_ @DomEkwalla We all know Ziyech &amp; Tammy will eventually end up with u lot &amp; Saka will join us to win troph\xe2\x80\xa6 https://t.co/g7Ea0IpOJ6'"
2021-03-13 23:59:22,"b'RT @Sunyy07: #ViratKohli should be resign from T20 captaincy , after this series. It will be the best decision from him before T20 WC.\n#Roh\xe2\x80\xa6'"
2021-03-13 23:59:20,"b'RT @Thyview: Look at Stokes \xf0\x9f\x98\x82\n\n#RishabhPant #INDvENG https://t.co/8IVtslXGup'"
2021-03-13 23:58:54,"b""RT @ptotybromley: I've not seen this angle of the #MoteraStadium but that's a really cool feature. I.e you can watch the game whilst fetchi\xe2\x80\xa6"""
2021-03-13 23:58:23,"b'RT @VVSLaxman281: Brilliant knock under pressure from @ShreyasIyer15 Below par score from Team India. Need to pick up early wickets to stay\xe2\x80\xa6'"
2021-03-13 23:57:58,"b'RT @ICC: \xe2\x98\x9d\xef\xb8\x8f KL Rahul\n\xe2\x98\x9d\xef\xb8\x8f Hardik Pandya\n\xe2\x98\x9d\xef\xb8\x8f Shardul Thakur\n\nJofra Archer registered his best bowling figures in T20Is to win the Player of the\xe2\x80\xa6'"
2021-03-13 23:57:54,"b'RT @cricbuzz: Several experiments are at play for India, who have only limited games before the #T20WorldCup. Finding an opener alongside R\xe2\x80\xa6'"
2021-03-13 23:57:34,"b'RT @OfficialSfreak: 2\xef\xb8\x8f\xe2\x83\xa38\xef\xb8\x8f\xe2\x83\xa3 th DUCK for Virat Kohli in international cricket !\n\n#INDvENG https://t.co/UB1Fyc39Zm'"
2021-03-13 23:57:18,"b'RT @ExWoke: Gujarat government likely to ban Holi celebrations in Ahmedabad, Vadodara, Surat and Rajkot. The same Gujarat government allowe\xe2\x80\xa6'"
2021-03-13 23:56:56,"b'RT @WasimJaffer14: Not all teams are lucky enough to play four overseas players Michael\xf0\x9f\x98\x8f #INDvENG'"
2021-03-13 23:55:53,"b""RT @WisdenCricket: Mark Wood's AVERAGE speed in yesterday's T20I against India was 91.65 mph \xf0\x9f\xa4\xaf\n\n#INDvENG https://t.co/oYDrbGEOK3"""
2021-03-13 23:54:30,"b'RT @ChloeAmandaB: That shot!! \xe2\x80\x98This is Rishabh Pant\xe2\x80\x99 \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf #INDvENG https://t.co/ebAHCKITyB'"
2021-03-13 23:52:59,"b'RT @ICC: \xe2\x98\x9d\xef\xb8\x8f KL Rahul\n\xe2\x98\x9d\xef\xb8\x8f Hardik Pandya\n\xe2\x98\x9d\xef\xb8\x8f Shardul Thakur\n\nJofra Archer registered his best bowling figures in T20Is to win the Player of the\xe2\x80\xa6'"
2021-03-13 23:50:37,"b'RT @ChloeAmandaB: That shot!! \xe2\x80\x98This is Rishabh Pant\xe2\x80\x99 \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf #INDvENG https://t.co/ebAHCKITyB'"
2021-03-13 23:50:27,"b'RT @ddsportschannel: After a defeat in the first T20 game, #TeamIndia will look to comeback strongly in the 2nd game against England. \n\nJoi\xe2\x80\xa6'"
2021-03-13 23:48:54,"b'RT @cricvizanalyst: Mark Wood fulfilled the role of middle overs enforcer perfectly for England yesterday. Every single one of his 24 balls\xe2\x80\xa6'"
2021-03-13 23:46:39,"b'RT @RCBTweets: It took the rook just 4\xe2\x83\xa36\xe2\x83\xa3 T20Is to become the King \xf0\x9f\x98\x8e\n\nCongratulations,Yuzi!\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\n\n\xf0\x9f\x93\xb8- @bcci Twitter\n\n#PlayBold #WeAreChallenger\xe2\x80\xa6'"
2021-03-13 23:41:06,"b'RT @englandcricket: IT20 best figures for @JofraArcher\n\nDescribe his performance in just one word...\n\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 #INDvENG \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf https://t.co/SBW9\xe2\x80\xa6'"
2021-03-13 23:40:01,"b'RT @ESPNcricinfo: Is that the greatest shot in cricket? \xf0\x9f\xa4\x94 #INDvENG \n\n\xf0\x9f\x93\xb8 courtesy indiancricketteam / Instagram https://t.co/tAIGypmgNQ'"
2021-03-13 23:39:47,"b'RT @WasimJaffer14: Not all teams are lucky enough to play four overseas players Michael\xf0\x9f\x98\x8f #INDvENG'"
2021-03-13 23:37:03,"b'RT @English_bahen: What is the most important thing that the world should know about #India and #Hindus\n\nThis \xf0\x9f\x91\x87\nhttps://t.co/ZLOJuABBxy\n\n#I\xe2\x80\xa6'"
2021-03-13 23:35:37,"b'RT @DenofRohit: Once a GOD , always a GOD \xf0\x9f\xa4\xa9\xf0\x9f\x99\x8f\n\nBrilliant innings by Sachin Sir.\n\n#RoadSafetyWorldSeries2021 #SachinTendulkar #INDvENG https:\xe2\x80\xa6'"
2021-03-13 23:34:29,"b'RT @JimmyECiego: Not all teams are lucky enough to choose from 1.3 billion people Wasim bhai\xf0\x9f\x98\x8f #INDvENG https://t.co/tVYdgFyfz0'"
2021-03-13 23:33:45,"b'RT @ExWoke: Gujarat government likely to ban Holi celebrations in Ahmedabad, Vadodara, Surat and Rajkot. The same Gujarat government allowe\xe2\x80\xa6'"
2021-03-13 23:28:32,"b""RT @TeluguMSDians: Thala Dhoni fan Spotted In During Yesterday's #INDvENG T20 Match \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\x8d\n\nCRAZE FOR THE MAN REMAIN HIGH even if He's Playing\xe2\x80\xa6"""
2021-03-13 23:27:37,"b""@partholomeu_90 @neelpatel1010 @Dhruvpatel0909 @SMIT42588220 Virat Kohli's last five innings in international crick\xe2\x80\xa6 https://t.co/BI14l19m8E"""
2021-03-13 23:27:11,"b'RT @RCBTweets: It took the rook just 4\xe2\x83\xa36\xe2\x83\xa3 T20Is to become the King \xf0\x9f\x98\x8e\n\nCongratulations,Yuzi!\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\n\n\xf0\x9f\x93\xb8- @bcci Twitter\n\n#PlayBold #WeAreChallenger\xe2\x80\xa6'"
2021-03-13 23:25:33,"b'RT @WasimJaffer14: Not all teams are lucky enough to play four overseas players Michael\xf0\x9f\x98\x8f #INDvENG https://t.co/sTmGJLrNFt'"
2021-03-13 23:20:25,"b'RT @ExWoke: Gujarat government likely to ban Holi celebrations in Ahmedabad, Vadodara, Surat and Rajkot. The same Gujarat government allowe\xe2\x80\xa6'"
2021-03-13 23:18:49,"b'RT @DhanrajNathwani: Stunning effort by KL Rahul! Spectacular fielding!! \n#INDvENG #TeamIndia #KLRahul #NarendraModiStadium  @klrahul11 @Ja\xe2\x80\xa6'"
2021-03-13 23:13:56,"b""RT @circleofcricket: \xe2\x80\x9cIt's just the first game of the series. We still have four games to go. They are No 2 in the world for a reason,\xe2\x80\x9d @Jo\xe2\x80\xa6"""
2021-03-13 23:12:12,"b'RT @MontyPanesar: Incredible India, new India, modern India, the next superpower @narendramodi @AmitShah @sachin_rt @SGanguly99  @harbhajan\xe2\x80\xa6'"
2021-03-13 23:09:11,"b'Nobody loves Indian cricketers more than the Indian commentators. They make me sick. #INDvENG'"
2021-03-13 23:06:34,"b'@MichaelVaughan what\xe2\x80\x99s prediction for tomorrow\xe2\x80\x99s T20... #INDvENG'"
2021-03-13 23:05:56,"b'RT @iammukkesh: \xf0\x9f\x92\xaf for Pant..What a player!! What an innings\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\n#INDvENG #RishabhPant https://t.co/PyNO27hlo3'"
2021-03-13 23:05:01,"b'RT @pdiatre: Cameraman in and as @BefittingFacts .. \xf0\x9f\x98\x81\n#INDvENG https://t.co/Ggzd6te5yJ'"
2021-03-13 23:00:21,"b""\xe2\x80\x9cIt's just the first game of the series. We still have four games to go. They are No 2 in the world for a reason,\xe2\x80\x9d\xe2\x80\xa6 https://t.co/Sfe46fCBlo"""
2021-03-13 23:00:08,"b'""While there is no doubting Dawid Malan\'s recent form, no player can pace an innings - he averages 80 in second inn\xe2\x80\xa6 https://t.co/Gu8kbsVAaS'"
2021-03-13 22:59:20,"b'RT @rajasthanroyals: When you go 0-1 down, but you know what happens next.\n\n#INDvENG https://t.co/9mZyotQd5O'"
2021-03-13 22:53:20,"b""The relationship between me and cricket is a love story that can't be explained...#INDvENG #2ndT20 https://t.co/WA65lE9pA2"""
2021-03-13 22:47:41,"b'RT @ICC: \xe2\x98\x9d\xef\xb8\x8f KL Rahul\n\xe2\x98\x9d\xef\xb8\x8f Hardik Pandya\n\xe2\x98\x9d\xef\xb8\x8f Shardul Thakur\n\nJofra Archer registered his best bowling figures in T20Is to win the Player of the\xe2\x80\xa6'"
2021-03-13 22:45:41,"b""RT @WisdenCricket: Mark Wood's AVERAGE speed in yesterday's T20I against India was 91.65 mph \xf0\x9f\xa4\xaf\n\n#INDvENG https://t.co/oYDrbGEOK3"""
2021-03-13 22:44:56,"b'RT @SofiAivatoglou: She is so damn GORGEOUS!\xe2\x9d\xa4\n#REVELACION out now!\n#NewMusicFriday #quoteoftheday #WandaVision #WynonnaEarp #ROSE #TheFalco\xe2\x80\xa6'"
2021-03-13 22:43:12,"b'RT @WasimJaffer14: Reverse laps Anderson for four\nReverse laps Archer for Six\nThis is Rishabh Pants world\nWe are just living in it\n#indvsen\xe2\x80\xa6'"
2021-03-13 22:39:33,"b'RT @ICC: \xe2\x98\x9d\xef\xb8\x8f KL Rahul\n\xe2\x98\x9d\xef\xb8\x8f Hardik Pandya\n\xe2\x98\x9d\xef\xb8\x8f Shardul Thakur\n\nJofra Archer registered his best bowling figures in T20Is to win the Player of the\xe2\x80\xa6'"
2021-03-13 22:38:12,"b'RT @RishabhPant17: Great performance by Team India after the first Test setback. Very happy to be able to play my role in helping the team,\xe2\x80\xa6'"
2021-03-13 22:36:27,"b'RT @ICC: \xe2\x98\x9d\xef\xb8\x8f KL Rahul\n\xe2\x98\x9d\xef\xb8\x8f Hardik Pandya\n\xe2\x98\x9d\xef\xb8\x8f Shardul Thakur\n\nJofra Archer registered his best bowling figures in T20Is to win the Player of the\xe2\x80\xa6'"
2021-03-13 22:34:58,"b'RT @DenofRohit: Once a GOD , always a GOD \xf0\x9f\xa4\xa9\xf0\x9f\x99\x8f\n\nBrilliant innings by Sachin Sir.\n\n#RoadSafetyWorldSeries2021 #SachinTendulkar #INDvENG https:\xe2\x80\xa6'"
2021-03-13 22:30:05,"b'Will be giving new connections before #INDvENG T20I on Sunday. Contact us after 1 in the noon. #IptvPakistan https://t.co/LowqBcXCKb'"
2021-03-13 22:29:29,"b'RT @MIUniverse_IPL: All set to take charge in Retro Jersey \xf0\x9f\x92\x99\n\n#RohitSharma #INDvENG https://t.co/jHl3Krc4kM'"
2021-03-13 22:29:26,"b'RT @toisports: #INDvENG #RohitSharma #ViratKohli #KLRahul\n\n@klrahul11 to open with @ImRo45 in first T20I, says @imVkohli\n\nRead: https://t.c\xe2\x80\xa6'"
2021-03-13 22:23:51,"b'RT @rdchahar1: Back in the blue. Always a proud feeling to sport this jersey \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \n#INDvENG #TeamIndia #T20 https://t.co/9EOcdwNS2J'"
2021-03-13 22:22:03,"b""RT @WisdenCricket: Mark Wood's AVERAGE speed in yesterday's T20I against India was 91.65 mph \xf0\x9f\xa4\xaf\n\n#INDvENG https://t.co/oYDrbGEOK3"""
2021-03-13 22:18:57,"b""RT @WasimJaffer14: That's just Life's Amazing Memories Eh, Michael \xf0\x9f\x99\x82 #INDvENG https://t.co/SFT9BVU0mg"""
2021-03-13 22:17:49,"b'IND vs ENG, Second T20I, PayTM T20I Series, Pitch Report, Playing XI, Dream11 Prediction, Fantasy Cricket Tips | Pe\xe2\x80\xa6 https://t.co/Lg5Ph1eQrJ'"
2021-03-13 22:17:06,"b'@MitchellGlenn Lad, that result makes the last three #INDvENG tests look like nail biting draws what?'"
2021-03-13 22:16:47,"b""RT @WisdenCricket: Mark Wood's AVERAGE speed in yesterday's T20I against India was 91.65 mph \xf0\x9f\xa4\xaf\n\n#INDvENG https://t.co/oYDrbGEOK3"""
2021-03-13 22:16:25,"b'RT @English_bahen: What is the most important thing that the world should know about #India and #Hindus\n\nThis \xf0\x9f\x91\x87\nhttps://t.co/ZLOJuABBxy\n\n#I\xe2\x80\xa6'"
2021-03-13 22:12:38,"b'RT @ESPNcricinfo: Is that the greatest shot in cricket? \xf0\x9f\xa4\x94 #INDvENG \n\n\xf0\x9f\x93\xb8 courtesy indiancricketteam / Instagram https://t.co/tAIGypmgNQ'"
2021-03-13 22:11:37,"b'Watch India v England T20 cricket match live on big screen at Flaming Dragons Restobar #Pondicherry\xe2\x80\xa6 https://t.co/2AW5yLaILK'"
2021-03-13 22:10:24,"b'RT @ESPNcricinfo: Is that the greatest shot in cricket? \xf0\x9f\xa4\x94 #INDvENG \n\n\xf0\x9f\x93\xb8 courtesy indiancricketteam / Instagram https://t.co/tAIGypmgNQ'"
